question_id,question_text,tier,cluster,failure_cause,customer_job,oc_mechanisms,required_data_refs,answerability,toolkit_ready,product_ready,publication_ready,business_ready,public_status,chain_stage,current_readiness,source_ref,evidence_refs,gap_note
EAQ_079,How does storage layout or data gravity create systemic bottlenecks?,T5_SCALE_COST_PERFORMANCE,PERFORMANCE_EFFICIENCY,DATA_GRAVITY_BOTTLENECK,diagnose architecture behavior under constraints,"THR::DISCOVERY_DESTRUCTION_DYNAMICS, THR::DISCOVERY_PHASE_TRANSITION_HYSTERESIS","logion/k7/spe/state/toolkit/EA_CASE_CORPUS_MANIFEST_latest.json, logion/k7/spe/state/toolkit/EA_REQUIRED_DATA_PACKAGE_latest.json",ANSWERED,0,0,0,0,SCIENTIFICALLY_SUPPORTED,QUESTION_LOCAL_SUPPORT_CHAIN_COMPLETE,QUESTION_CHAIN_COMPLETE,logion/k7/spe/state/strategy/EA_QUESTION_LADDER_latest.json; logion/k7/spe/state/strategy/QUESTION_CHAIN_PORTFOLIO_REGISTRY_latest.json; logion/k7/spe/state/toolkit/<PUBLIC_BOUNDARY_REDACTED_FILENAME>; logion/k7/reports/ea_questions/EAQ_079/EAQ_079_ANSWER_PACKET_latest.md,logion/k7/reports/ea_questions/EAQ_079/EAQ_079_ANSWER_PACKET_latest.md; logion/k7/reports/ea_questions/EAQ_079/EAQ_079_PYTHON_SIMULATION_RESULT_latest.json; logion/k7/reports/ea_questions/EAQ_079/<PUBLIC_BOUNDARY_REDACTED_FILENAME>; logion/k7/reports/ea_questions/EAQ_079/EAQ_079_PUBLICATION_PACKET_latest.md; logion/k7/reports/ea_questions/EAQ_079/<PUBLIC_BOUNDARY_REDACTED_FILENAME>,No question-local gap for bounded EA-domain answer.
EAQ_080,Where is integration tax destroying change velocity and increasing failure cost?,T5_SCALE_COST_PERFORMANCE,PERFORMANCE_EFFICIENCY,INTEGRATION_TAX,make change and migration risk visible,"THR::DISCOVERY_DESTRUCTION_DYNAMICS, THR::DISCOVERY_PHASE_TRANSITION_HYSTERESIS","logion/k7/spe/state/toolkit/EA_CASE_CORPUS_MANIFEST_latest.json, logion/k7/spe/state/toolkit/EA_REQUIRED_DATA_PACKAGE_latest.json",ANSWERED,0,0,0,0,SCIENTIFICALLY_SUPPORTED,QUESTION_LOCAL_SUPPORT_CHAIN_COMPLETE,QUESTION_CHAIN_COMPLETE,logion/k7/spe/state/strategy/EA_QUESTION_LADDER_latest.json; logion/k7/spe/state/strategy/QUESTION_CHAIN_PORTFOLIO_REGISTRY_latest.json; logion/k7/spe/state/toolkit/<PUBLIC_BOUNDARY_REDACTED_FILENAME>; logion/k7/reports/ea_questions/EAQ_080/EAQ_080_ANSWER_PACKET_latest.md,logion/k7/reports/ea_questions/EAQ_080/EAQ_080_ANSWER_PACKET_latest.md; logion/k7/reports/ea_questions/EAQ_080/EAQ_080_PYTHON_SIMULATION_RESULT_latest.json; logion/k7/reports/ea_questions/EAQ_080/<PUBLIC_BOUNDARY_REDACTED_FILENAME>; logion/k7/reports/ea_questions/EAQ_080/EAQ_080_PUBLICATION_PACKET_latest.md; logion/k7/reports/ea_questions/EAQ_080/<PUBLIC_BOUNDARY_REDACTED_FILENAME>,No question-local gap for bounded EA-domain answer.
EAQ_081,Which platform sprawl patterns produce avoidable operational and licensing cost?,T5_SCALE_COST_PERFORMANCE,PERFORMANCE_EFFICIENCY,PLATFORM_SPRAWL_COST,diagnose architecture behavior under constraints,"THR::DISCOVERY_DESTRUCTION_DYNAMICS, THR::DISCOVERY_PHASE_TRANSITION_HYSTERESIS","logion/k7/spe/state/toolkit/EA_CASE_CORPUS_MANIFEST_latest.json, logion/k7/spe/state/toolkit/EA_REQUIRED_DATA_PACKAGE_latest.json",ANSWERED,0,0,0,0,SCIENTIFICALLY_SUPPORTED,QUESTION_LOCAL_SUPPORT_CHAIN_COMPLETE,QUESTION_CHAIN_COMPLETE,logion/k7/spe/state/strategy/EA_QUESTION_LADDER_latest.json; logion/k7/spe/state/strategy/QUESTION_CHAIN_PORTFOLIO_REGISTRY_latest.json; logion/k7/spe/state/toolkit/<PUBLIC_BOUNDARY_REDACTED_FILENAME>; logion/k7/reports/ea_questions/EAQ_081/EAQ_081_ANSWER_PACKET_latest.md,logion/k7/reports/ea_questions/EAQ_081/EAQ_081_ANSWER_PACKET_latest.md; logion/k7/reports/ea_questions/EAQ_081/EAQ_081_PYTHON_SIMULATION_RESULT_latest.json; logion/k7/reports/ea_questions/EAQ_081/<PUBLIC_BOUNDARY_REDACTED_FILENAME>; logion/k7/reports/ea_questions/EAQ_081/EAQ_081_PUBLICATION_PACKET_latest.md; logion/k7/reports/ea_questions/EAQ_081/<PUBLIC_BOUNDARY_REDACTED_FILENAME>,No question-local gap for bounded EA-domain answer.
EAQ_082,What duplicated capabilities in the estate should be removed first to lower risk and cost?,T5_SCALE_COST_PERFORMANCE,PERFORMANCE_EFFICIENCY,DUPLICATED_CAPABILITY_WASTE,diagnose architecture behavior under constraints,"THR::DISCOVERY_DESTRUCTION_DYNAMICS, THR::DISCOVERY_PHASE_TRANSITION_HYSTERESIS","logion/k7/spe/state/toolkit/EA_CASE_CORPUS_MANIFEST_latest.json, logion/k7/spe/state/toolkit/EA_REQUIRED_DATA_PACKAGE_latest.json",ANSWERED,0,0,0,0,SCIENTIFICALLY_SUPPORTED,QUESTION_LOCAL_SUPPORT_CHAIN_COMPLETE,QUESTION_CHAIN_COMPLETE,logion/k7/spe/state/strategy/EA_QUESTION_LADDER_latest.json; logion/k7/spe/state/strategy/QUESTION_CHAIN_PORTFOLIO_REGISTRY_latest.json; logion/k7/spe/state/toolkit/<PUBLIC_BOUNDARY_REDACTED_FILENAME>; logion/k7/reports/ea_questions/EAQ_082/EAQ_082_ANSWER_PACKET_latest.md,logion/k7/reports/ea_questions/EAQ_082/EAQ_082_ANSWER_PACKET_latest.md; logion/k7/reports/ea_questions/EAQ_082/EAQ_082_PYTHON_SIMULATION_RESULT_latest.json; logion/k7/reports/ea_questions/EAQ_082/<PUBLIC_BOUNDARY_REDACTED_FILENAME>; logion/k7/reports/ea_questions/EAQ_082/EAQ_082_PUBLICATION_PACKET_latest.md; logion/k7/reports/ea_questions/EAQ_082/<PUBLIC_BOUNDARY_REDACTED_FILENAME>,No question-local gap for bounded EA-domain answer.
EAQ_083,Where is the topology inherently adding latency that no local code optimization can remove?,T5_SCALE_COST_PERFORMANCE,PERFORMANCE_EFFICIENCY,TOPOLOGY_LATENCY,diagnose architecture behavior under constraints,"THR::DISCOVERY_DESTRUCTION_DYNAMICS, THR::DISCOVERY_PHASE_TRANSITION_HYSTERESIS","logion/k7/spe/state/toolkit/EA_CASE_CORPUS_MANIFEST_latest.json, logion/k7/spe/state/toolkit/EA_REQUIRED_DATA_PACKAGE_latest.json",ANSWERED,0,0,0,0,SCIENTIFICALLY_SUPPORTED,QUESTION_LOCAL_SUPPORT_CHAIN_COMPLETE,QUESTION_CHAIN_COMPLETE,logion/k7/spe/state/strategy/EA_QUESTION_LADDER_latest.json; logion/k7/spe/state/strategy/QUESTION_CHAIN_PORTFOLIO_REGISTRY_latest.json; logion/k7/spe/state/toolkit/<PUBLIC_BOUNDARY_REDACTED_FILENAME>; logion/k7/reports/ea_questions/EAQ_083/EAQ_083_ANSWER_PACKET_latest.md,logion/k7/reports/ea_questions/EAQ_083/EAQ_083_ANSWER_PACKET_latest.md; logion/k7/reports/ea_questions/EAQ_083/EAQ_083_PYTHON_SIMULATION_RESULT_latest.json; logion/k7/reports/ea_questions/EAQ_083/<PUBLIC_BOUNDARY_REDACTED_FILENAME>; logion/k7/reports/ea_questions/EAQ_083/EAQ_083_PUBLICATION_PACKET_latest.md; logion/k7/reports/ea_questions/EAQ_083/<PUBLIC_BOUNDARY_REDACTED_FILENAME>,No question-local gap for bounded EA-domain answer.
EAQ_084,Which compute hotspots are predictable enough to price and mitigate before incidents occur?,T5_SCALE_COST_PERFORMANCE,PERFORMANCE_EFFICIENCY,COMPUTE_HOTSPOT_PREDICTABILITY,diagnose architecture behavior under constraints,"THR::DISCOVERY_DESTRUCTION_DYNAMICS, THR::DISCOVERY_PHASE_TRANSITION_HYSTERESIS","logion/k7/spe/state/toolkit/EA_CASE_CORPUS_MANIFEST_latest.json, logion/k7/spe/state/toolkit/EA_REQUIRED_DATA_PACKAGE_latest.json",ANSWERED,0,0,0,0,SCIENTIFICALLY_SUPPORTED,QUESTION_LOCAL_SUPPORT_CHAIN_COMPLETE,QUESTION_CHAIN_COMPLETE,logion/k7/spe/state/strategy/EA_QUESTION_LADDER_latest.json; logion/k7/spe/state/strategy/QUESTION_CHAIN_PORTFOLIO_REGISTRY_latest.json; logion/k7/spe/state/toolkit/<PUBLIC_BOUNDARY_REDACTED_FILENAME>; logion/k7/reports/ea_questions/EAQ_084/EAQ_084_ANSWER_PACKET_latest.md,logion/k7/reports/ea_questions/EAQ_084/EAQ_084_ANSWER_PACKET_latest.md; logion/k7/reports/ea_questions/EAQ_084/EAQ_084_PYTHON_SIMULATION_RESULT_latest.json; logion/k7/reports/ea_questions/EAQ_084/<PUBLIC_BOUNDARY_REDACTED_FILENAME>; logion/k7/reports/ea_questions/EAQ_084/EAQ_084_PUBLICATION_PACKET_latest.md; logion/k7/reports/ea_questions/EAQ_084/<PUBLIC_BOUNDARY_REDACTED_FILENAME>,No question-local gap for bounded EA-domain answer.
EAQ_085,"How do queues, retries, or buffering amplify both latency and spend?",T5_SCALE_COST_PERFORMANCE,PERFORMANCE_EFFICIENCY,QUEUE_COST_AMPLIFICATION,diagnose architecture behavior under constraints,"THR::DISCOVERY_DESTRUCTION_DYNAMICS, THR::DISCOVERY_PHASE_TRANSITION_HYSTERESIS","logion/k7/spe/state/toolkit/EA_CASE_CORPUS_MANIFEST_latest.json, logion/k7/spe/state/toolkit/EA_REQUIRED_DATA_PACKAGE_latest.json",ANSWERED,0,0,0,0,SCIENTIFICALLY_SUPPORTED,QUESTION_LOCAL_SUPPORT_CHAIN_COMPLETE,QUESTION_CHAIN_COMPLETE,logion/k7/spe/state/strategy/EA_QUESTION_LADDER_latest.json; logion/k7/spe/state/strategy/QUESTION_CHAIN_PORTFOLIO_REGISTRY_latest.json; logion/k7/spe/state/toolkit/<PUBLIC_BOUNDARY_REDACTED_FILENAME>; logion/k7/reports/ea_questions/EAQ_085/EAQ_085_ANSWER_PACKET_latest.md,logion/k7/reports/ea_questions/EAQ_085/EAQ_085_ANSWER_PACKET_latest.md; logion/k7/reports/ea_questions/EAQ_085/EAQ_085_PYTHON_SIMULATION_RESULT_latest.json; logion/k7/reports/ea_questions/EAQ_085/<PUBLIC_BOUNDARY_REDACTED_FILENAME>; logion/k7/reports/ea_questions/EAQ_085/EAQ_085_PUBLICATION_PACKET_latest.md; logion/k7/reports/ea_questions/EAQ_085/<PUBLIC_BOUNDARY_REDACTED_FILENAME>,No question-local gap for bounded EA-domain answer.
EAQ_086,Which observability streams cost more than the decisions they improve?,T5_SCALE_COST_PERFORMANCE,OBSERVABILITY_TELEMETRY,OBSERVABILITY_COST_VS_VALUE,turn telemetry into decision-grade evidence,"THR::DISCOVERY_COMPENSATORY_ADAPTIVE_RESPONSE, THR::DISCOVERY_LIFECYCLE_INTEGRITY_FEEDBACK","logion/k4/observability/state/NIGHTLY_OUTCOME_YIELD_latest.json, logion/k7/spe/state/toolkit/EA_CASE_CORPUS_MANIFEST_latest.json, logion/k7/spe/state/toolkit/EA_REQUIRED_DATA_PACKAGE_latest.json, runtime/monitoring/live/ENGINEERING_TELEMETRY_latest.json",ANSWERED,0,0,0,0,SCIENTIFICALLY_SUPPORTED,QUESTION_LOCAL_SUPPORT_CHAIN_COMPLETE,QUESTION_CHAIN_COMPLETE,logion/k7/spe/state/strategy/EA_QUESTION_LADDER_latest.json; logion/k7/spe/state/strategy/QUESTION_CHAIN_PORTFOLIO_REGISTRY_latest.json; logion/k7/spe/state/toolkit/<PUBLIC_BOUNDARY_REDACTED_FILENAME>; logion/k7/reports/ea_questions/EAQ_086/EAQ_086_ANSWER_PACKET_latest.md,logion/k7/reports/ea_questions/EAQ_086/EAQ_086_ANSWER_PACKET_latest.md; logion/k7/reports/ea_questions/EAQ_086/EAQ_086_PYTHON_SIMULATION_RESULT_latest.json; logion/k7/reports/ea_questions/EAQ_086/<PUBLIC_BOUNDARY_REDACTED_FILENAME>; logion/k7/reports/ea_questions/EAQ_086/EAQ_086_PUBLICATION_PACKET_latest.md; logion/k7/reports/ea_questions/EAQ_086/<PUBLIC_BOUNDARY_REDACTED_FILENAME>,No question-local gap for bounded EA-domain answer.
EAQ_087,Where should resilience spend be concentrated for maximum downside-risk reduction?,T5_SCALE_COST_PERFORMANCE,PERFORMANCE_EFFICIENCY,RESILIENCE_SPEND_ALLOCATION,diagnose architecture behavior under constraints,"THR::DISCOVERY_DESTRUCTION_DYNAMICS, THR::DISCOVERY_PHASE_TRANSITION_HYSTERESIS","logion/k7/spe/state/toolkit/EA_CASE_CORPUS_MANIFEST_latest.json, logion/k7/spe/state/toolkit/EA_REQUIRED_DATA_PACKAGE_latest.json",ANSWERED,0,0,0,0,SCIENTIFICALLY_SUPPORTED,QUESTION_LOCAL_SUPPORT_CHAIN_COMPLETE,QUESTION_CHAIN_COMPLETE,logion/k7/spe/state/strategy/EA_QUESTION_LADDER_latest.json; logion/k7/spe/state/strategy/QUESTION_CHAIN_PORTFOLIO_REGISTRY_latest.json; logion/k7/spe/state/toolkit/<PUBLIC_BOUNDARY_REDACTED_FILENAME>; logion/k7/reports/ea_questions/EAQ_087/EAQ_087_ANSWER_PACKET_latest.md,logion/k7/reports/ea_questions/EAQ_087/EAQ_087_ANSWER_PACKET_latest.md; logion/k7/reports/ea_questions/EAQ_087/EAQ_087_PYTHON_SIMULATION_RESULT_latest.json; logion/k7/reports/ea_questions/EAQ_087/<PUBLIC_BOUNDARY_REDACTED_FILENAME>; logion/k7/reports/ea_questions/EAQ_087/EAQ_087_PUBLICATION_PACKET_latest.md; logion/k7/reports/ea_questions/EAQ_087/<PUBLIC_BOUNDARY_REDACTED_FILENAME>,No question-local gap for bounded EA-domain answer.
EAQ_088,Which license or SaaS concentration risks create hidden operating leverage and failure cost?,T5_SCALE_COST_PERFORMANCE,PERFORMANCE_EFFICIENCY,LICENSE_CONCENTRATION_RISK,govern AI and automation readiness,"THR::DISCOVERY_DESTRUCTION_DYNAMICS, THR::DISCOVERY_PHASE_TRANSITION_HYSTERESIS","logion/k7/spe/state/toolkit/EA_CASE_CORPUS_MANIFEST_latest.json, logion/k7/spe/state/toolkit/EA_REQUIRED_DATA_PACKAGE_latest.json",ANSWERED,0,0,0,0,SCIENTIFICALLY_SUPPORTED,QUESTION_LOCAL_SUPPORT_CHAIN_COMPLETE,QUESTION_CHAIN_COMPLETE,logion/k7/spe/state/strategy/EA_QUESTION_LADDER_latest.json; logion/k7/spe/state/strategy/QUESTION_CHAIN_PORTFOLIO_REGISTRY_latest.json; logion/k7/spe/state/toolkit/<PUBLIC_BOUNDARY_REDACTED_FILENAME>; logion/k7/reports/ea_questions/EAQ_088/EAQ_088_ANSWER_PACKET_latest.md,logion/k7/reports/ea_questions/EAQ_088/EAQ_088_ANSWER_PACKET_latest.md; logion/k7/reports/ea_questions/EAQ_088/EAQ_088_PYTHON_SIMULATION_RESULT_latest.json; logion/k7/reports/ea_questions/EAQ_088/<PUBLIC_BOUNDARY_REDACTED_FILENAME>; logion/k7/reports/ea_questions/EAQ_088/EAQ_088_PUBLICATION_PACKET_latest.md; logion/k7/reports/ea_questions/EAQ_088/<PUBLIC_BOUNDARY_REDACTED_FILENAME>,No question-local gap for bounded EA-domain answer.
EAQ_089,Where does aggressive performance optimization undermine recoverability or safety?,T5_SCALE_COST_PERFORMANCE,PERFORMANCE_EFFICIENCY,PERFORMANCE_OPTIMIZATION_FRAGILITY,diagnose architecture behavior under constraints,"THR::DISCOVERY_DESTRUCTION_DYNAMICS, THR::DISCOVERY_PHASE_TRANSITION_HYSTERESIS","logion/k7/spe/state/toolkit/EA_CASE_CORPUS_MANIFEST_latest.json, logion/k7/spe/state/toolkit/EA_REQUIRED_DATA_PACKAGE_latest.json",ANSWERED,0,0,0,0,SCIENTIFICALLY_SUPPORTED,QUESTION_LOCAL_SUPPORT_CHAIN_COMPLETE,QUESTION_CHAIN_COMPLETE,logion/k7/spe/state/strategy/EA_QUESTION_LADDER_latest.json; logion/k7/spe/state/strategy/QUESTION_CHAIN_PORTFOLIO_REGISTRY_latest.json; logion/k7/spe/state/toolkit/<PUBLIC_BOUNDARY_REDACTED_FILENAME>; logion/k7/reports/ea_questions/EAQ_089/EAQ_089_ANSWER_PACKET_latest.md,logion/k7/reports/ea_questions/EAQ_089/EAQ_089_ANSWER_PACKET_latest.md; logion/k7/reports/ea_questions/EAQ_089/EAQ_089_PYTHON_SIMULATION_RESULT_latest.json; logion/k7/reports/ea_questions/EAQ_089/<PUBLIC_BOUNDARY_REDACTED_FILENAME>; logion/k7/reports/ea_questions/EAQ_089/EAQ_089_PUBLICATION_PACKET_latest.md; logion/k7/reports/ea_questions/EAQ_089/<PUBLIC_BOUNDARY_REDACTED_FILENAME>,No question-local gap for bounded EA-domain answer.
EAQ_090,What batch or maintenance windows are saturating estate cost and operational tolerance?,T5_SCALE_COST_PERFORMANCE,PERFORMANCE_EFFICIENCY,BATCH_WINDOW_SATURATION,govern AI and automation readiness,"THR::DISCOVERY_DESTRUCTION_DYNAMICS, THR::DISCOVERY_PHASE_TRANSITION_HYSTERESIS","logion/k7/spe/state/toolkit/EA_CASE_CORPUS_MANIFEST_latest.json, logion/k7/spe/state/toolkit/EA_REQUIRED_DATA_PACKAGE_latest.json",ANSWERED,0,0,0,0,SCIENTIFICALLY_SUPPORTED,QUESTION_LOCAL_SUPPORT_CHAIN_COMPLETE,QUESTION_CHAIN_COMPLETE,logion/k7/spe/state/strategy/EA_QUESTION_LADDER_latest.json; logion/k7/spe/state/strategy/QUESTION_CHAIN_PORTFOLIO_REGISTRY_latest.json; logion/k7/spe/state/toolkit/<PUBLIC_BOUNDARY_REDACTED_FILENAME>; logion/k7/reports/ea_questions/EAQ_090/EAQ_090_ANSWER_PACKET_latest.md,logion/k7/reports/ea_questions/EAQ_090/EAQ_090_ANSWER_PACKET_latest.md; logion/k7/reports/ea_questions/EAQ_090/EAQ_090_PYTHON_SIMULATION_RESULT_latest.json; logion/k7/reports/ea_questions/EAQ_090/<PUBLIC_BOUNDARY_REDACTED_FILENAME>; logion/k7/reports/ea_questions/EAQ_090/EAQ_090_PUBLICATION_PACKET_latest.md; logion/k7/reports/ea_questions/EAQ_090/<PUBLIC_BOUNDARY_REDACTED_FILENAME>,No question-local gap for bounded EA-domain answer.
EAQ_091,Which systems deserve immediate intervention because their downside risk dominates the portfolio?,T6_PORTFOLIO_GOVERNANCE_STRATEGY,PORTFOLIO_GOVERNANCE,PORTFOLIO_INTERVENTION_PRIORITY,prioritize portfolio intervention and standardization,"THR::DISCOVERY_LIFECYCLE_INTEGRITY_FEEDBACK, THR::DISCOVERY_PHASE_TRANSITION_HYSTERESIS","logion/k7/spe/state/toolkit/EA_CASE_CORPUS_MANIFEST_latest.json, logion/k7/spe/state/toolkit/EA_REQUIRED_DATA_PACKAGE_latest.json",ANSWERED,0,0,0,0,SCIENTIFICALLY_SUPPORTED,QUESTION_LOCAL_SUPPORT_CHAIN_COMPLETE,QUESTION_CHAIN_COMPLETE,logion/k7/spe/state/strategy/EA_QUESTION_LADDER_latest.json; logion/k7/spe/state/strategy/QUESTION_CHAIN_PORTFOLIO_REGISTRY_latest.json; logion/k7/spe/state/toolkit/<PUBLIC_BOUNDARY_REDACTED_FILENAME>; logion/k7/reports/ea_questions/EAQ_091/EAQ_091_ANSWER_PACKET_latest.md,logion/k7/reports/ea_questions/EAQ_091/EAQ_091_ANSWER_PACKET_latest.md; logion/k7/reports/ea_questions/EAQ_091/EAQ_091_PYTHON_SIMULATION_RESULT_latest.json; logion/k7/reports/ea_questions/EAQ_091/<PUBLIC_BOUNDARY_REDACTED_FILENAME>; logion/k7/reports/ea_questions/EAQ_091/EAQ_091_PUBLICATION_PACKET_latest.md; logion/k7/reports/ea_questions/EAQ_091/<PUBLIC_BOUNDARY_REDACTED_FILENAME>,No question-local gap for bounded EA-domain answer.
EAQ_092,Which active programs carry the highest transformation downside relative to expected value?,T6_PORTFOLIO_GOVERNANCE_STRATEGY,PORTFOLIO_GOVERNANCE,PROGRAM_DOWNSIDE_PRIORITY,prioritize portfolio intervention and standardization,"THR::DISCOVERY_LIFECYCLE_INTEGRITY_FEEDBACK, THR::DISCOVERY_PHASE_TRANSITION_HYSTERESIS","logion/k7/spe/state/toolkit/EA_CASE_CORPUS_MANIFEST_latest.json, logion/k7/spe/state/toolkit/EA_REQUIRED_DATA_PACKAGE_latest.json",ANSWERED,0,0,0,0,SCIENTIFICALLY_SUPPORTED,QUESTION_LOCAL_SUPPORT_CHAIN_COMPLETE,QUESTION_CHAIN_COMPLETE,logion/k7/spe/state/strategy/EA_QUESTION_LADDER_latest.json; logion/k7/spe/state/strategy/QUESTION_CHAIN_PORTFOLIO_REGISTRY_latest.json; logion/k7/spe/state/toolkit/<PUBLIC_BOUNDARY_REDACTED_FILENAME>; logion/k7/reports/ea_questions/EAQ_092/EAQ_092_ANSWER_PACKET_latest.md,logion/k7/reports/ea_questions/EAQ_092/EAQ_092_ANSWER_PACKET_latest.md; logion/k7/reports/ea_questions/EAQ_092/EAQ_092_PYTHON_SIMULATION_RESULT_latest.json; logion/k7/reports/ea_questions/EAQ_092/<PUBLIC_BOUNDARY_REDACTED_FILENAME>; logion/k7/reports/ea_questions/EAQ_092/EAQ_092_PUBLICATION_PACKET_latest.md; logion/k7/reports/ea_questions/EAQ_092/<PUBLIC_BOUNDARY_REDACTED_FILENAME>,No question-local gap for bounded EA-domain answer.
EAQ_093,Where does governance add net positive value and where is it only ceremonial cost?,T6_PORTFOLIO_GOVERNANCE_STRATEGY,PORTFOLIO_GOVERNANCE,GOVERNANCE_NET_VALUE,prioritize portfolio intervention and standardization,"THR::DISCOVERY_LIFECYCLE_INTEGRITY_FEEDBACK, THR::DISCOVERY_PHASE_TRANSITION_HYSTERESIS","logion/k7/spe/state/toolkit/EA_CASE_CORPUS_MANIFEST_latest.json, logion/k7/spe/state/toolkit/EA_REQUIRED_DATA_PACKAGE_latest.json",ANSWERED,0,0,0,0,SCIENTIFICALLY_SUPPORTED,QUESTION_LOCAL_SUPPORT_CHAIN_COMPLETE,QUESTION_CHAIN_COMPLETE,logion/k7/spe/state/strategy/EA_QUESTION_LADDER_latest.json; logion/k7/spe/state/strategy/QUESTION_CHAIN_PORTFOLIO_REGISTRY_latest.json; logion/k7/spe/state/toolkit/<PUBLIC_BOUNDARY_REDACTED_FILENAME>; logion/k7/reports/ea_questions/EAQ_093/EAQ_093_ANSWER_PACKET_latest.md,logion/k7/reports/ea_questions/EAQ_093/EAQ_093_ANSWER_PACKET_latest.md; logion/k7/reports/ea_questions/EAQ_093/EAQ_093_PYTHON_SIMULATION_RESULT_latest.json; logion/k7/reports/ea_questions/EAQ_093/<PUBLIC_BOUNDARY_REDACTED_FILENAME>; logion/k7/reports/ea_questions/EAQ_093/EAQ_093_PUBLICATION_PACKET_latest.md; logion/k7/reports/ea_questions/EAQ_093/<PUBLIC_BOUNDARY_REDACTED_FILENAME>,No question-local gap for bounded EA-domain answer.
EAQ_094,Which capabilities can be standardized safely without erasing critical local context?,T6_PORTFOLIO_GOVERNANCE_STRATEGY,PORTFOLIO_GOVERNANCE,SAFE_STANDARDIZATION_BOUNDARY,prevent boundary and privilege collapse,"THR::DISCOVERY_LIFECYCLE_INTEGRITY_FEEDBACK, THR::DISCOVERY_PHASE_TRANSITION_HYSTERESIS","logion/k7/spe/state/toolkit/EA_CASE_CORPUS_MANIFEST_latest.json, logion/k7/spe/state/toolkit/EA_REQUIRED_DATA_PACKAGE_latest.json",ANSWERED,0,0,0,0,SCIENTIFICALLY_SUPPORTED,QUESTION_LOCAL_SUPPORT_CHAIN_COMPLETE,QUESTION_CHAIN_COMPLETE,logion/k7/spe/state/strategy/EA_QUESTION_LADDER_latest.json; logion/k7/spe/state/strategy/QUESTION_CHAIN_PORTFOLIO_REGISTRY_latest.json; logion/k7/spe/state/toolkit/<PUBLIC_BOUNDARY_REDACTED_FILENAME>; logion/k7/reports/ea_questions/EAQ_094/EAQ_094_ANSWER_PACKET_latest.md,logion/k7/reports/ea_questions/EAQ_094/EAQ_094_ANSWER_PACKET_latest.md; logion/k7/reports/ea_questions/EAQ_094/EAQ_094_PYTHON_SIMULATION_RESULT_latest.json; logion/k7/reports/ea_questions/EAQ_094/<PUBLIC_BOUNDARY_REDACTED_FILENAME>; logion/k7/reports/ea_questions/EAQ_094/EAQ_094_PUBLICATION_PACKET_latest.md; logion/k7/reports/ea_questions/EAQ_094/<PUBLIC_BOUNDARY_REDACTED_FILENAME>,No question-local gap for bounded EA-domain answer.
EAQ_095,When should the institute stop growing formalism and start applying the current model at scale?,T6_PORTFOLIO_GOVERNANCE_STRATEGY,PORTFOLIO_GOVERNANCE,RESEARCH_TO_APPLICATION_SWITCH,prioritize portfolio intervention and standardization,"THR::DISCOVERY_LIFECYCLE_INTEGRITY_FEEDBACK, THR::DISCOVERY_PHASE_TRANSITION_HYSTERESIS","logion/k7/spe/state/toolkit/EA_CASE_CORPUS_MANIFEST_latest.json, logion/k7/spe/state/toolkit/EA_REQUIRED_DATA_PACKAGE_latest.json",ANSWERED,0,0,0,0,SCIENTIFICALLY_SUPPORTED,QUESTION_LOCAL_SUPPORT_CHAIN_COMPLETE,QUESTION_CHAIN_COMPLETE,logion/k7/spe/state/strategy/EA_QUESTION_LADDER_latest.json; logion/k7/spe/state/strategy/QUESTION_CHAIN_PORTFOLIO_REGISTRY_latest.json; logion/k7/spe/state/toolkit/<PUBLIC_BOUNDARY_REDACTED_FILENAME>; logion/k7/reports/ea_questions/EAQ_095/EAQ_095_ANSWER_PACKET_latest.md,logion/k7/reports/ea_questions/EAQ_095/EAQ_095_ANSWER_PACKET_latest.md; logion/k7/reports/ea_questions/EAQ_095/EAQ_095_PYTHON_SIMULATION_RESULT_latest.json; logion/k7/reports/ea_questions/EAQ_095/<PUBLIC_BOUNDARY_REDACTED_FILENAME>; logion/k7/reports/ea_questions/EAQ_095/EAQ_095_PUBLICATION_PACKET_latest.md; logion/k7/reports/ea_questions/EAQ_095/<PUBLIC_BOUNDARY_REDACTED_FILENAME>,No question-local gap for bounded EA-domain answer.
